symbol,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met,total_market_cap_cr,traded_value_cr,traded_volume,traded_val_pct_mc
SWANDEF.NS,2060.199951171875,1926.616678873698,1878.183332655165,1901.1500048828125,1582.377998046875,1311.722248840332,1943.666877267914,154.74000549316406,2489.0,True,True,True,True,True,True,True,True,False,1231.3945185706282,ppv,91.13984140747236,False,False,Industrial Manufacturing,Ship Building & Allied Services,100.0,True,True,,,,
STLTECH.NS,536.1500244140625,444.4333318074544,342.8186098734538,298.27179931640626,179.8538661702474,165.18139945983887,460.36027567929034,69.76000213623047,536.1500244140625,True,True,True,True,True,True,True,True,False,646.9351261241612,dry,9.699254969289276,False,False,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,99.95024875621891,True,True,,,,
CUPID.NS,129.05999755859375,122.59666570027669,115.73555522494846,106.40599990844727,86.30522669474284,74.70427001953125,124.66973380002554,17.68000030517578,133.9199981689453,True,True,True,True,True,True,True,True,False,505.0065306928257,noise,64.24218909424685,False,False,Personal Products,Personal Care,99.90049751243781,True,True,,,,
MTARTECH.NS,7879.5,7548.666666666667,6156.052788628473,5430.526010742187,3673.522664388021,3178.504496459961,7608.841918287764,1390.5,8449.5,True,True,True,True,True,True,True,True,False,386.8697405545797,red,129.1018901401209,False,False,Aerospace & Defense,Aerospace & Defense,99.80099502487563,True,True,,,,
VMARCIND.NS,1222.300048828125,1130.4250081380208,975.9000040690104,883.8220031738281,734.3583349609376,666.7332514953613,1130.3165349178005,271.3500061035156,1260.0,True,True,True,True,True,True,True,True,False,281.96876525878906,green,187.640329306105,False,False,Industrial Products,Cables - Electricals,99.65174129353234,True,True,,,,
HOACFOODS.NS,579.3499755859375,507.1791687011719,459.35000186496313,431.7360015869141,363.0176674397786,327.86950042724607,526.9181396714313,149.64999389648438,589.0,True,True,True,True,True,True,True,True,False,269.0127233031449,noise,88.36524300441826,False,False,Food Products,Other Food Products,99.60199004975124,True,True,,,,
BHAGYANGR.NS,293.20001220703125,295.3916651407878,260.315555996365,228.53739990234374,176.09580006917318,155.33925006866454,287.51357859584243,70.20999908447266,351.8999938964844,True,True,True,True,True,True,True,True,False,263.23093133431604,noise,46.937618128902244,False,False,Non - Ferrous Metals,Copper,99.55223880597015,True,True,,,,
VENUSREM.NS,1280.050048828125,1057.1708475748699,1007.3208380805122,970.7130041503906,783.2740008544922,703.7032505798339,1117.3536746471723,349.0,1280.050048828125,True,True,True,True,True,True,True,True,False,260.52671252999113,noise,68.7229519574496,False,False,Pharmaceuticals & Biotechnology,Pharmaceuticals,99.50248756218906,True,True,,,,
BLISSGVS.NS,425.29998779296875,318.59582773844403,283.4724994235569,264.94559875488284,205.2821309407552,193.36270347595215,342.7720848080049,117.7448072129227,438.0,True,True,True,True,True,True,True,True,False,240.4338322278353,ppv,294.31284589563626,False,False,Pharmaceuticals & Biotechnology,Pharmaceuticals,99.40298507462687,True,True,,,,
SALSTEEL.NS,59.599998474121094,58.7608331044515,55.67222181955973,50.794999771118164,44.35133333841959,39.18640001296997,57.920806679438456,14.369999885559082,63.4900016784668,True,True,True,True,True,True,True,True,False,229.82844206241074,green,111.79284942992145,False,False,Ferrous Metals,Sponge Iron,99.30348258706468,True,True,,,,
MAHASTEEL.NS,946.3499755859375,849.9833323160807,868.7777794731987,890.497001953125,811.3056677246094,708.6422512817383,876.0374101734319,274.6000061035156,1050.0,True,True,True,True,True,True,True,True,False,229.1652088994565,ppv,157.45283557964683,False,False,Industrial Products,Iron & Steel Products,99.25373134328358,True,True,,,,
BAJAJCON.NS,552.7999877929688,543.9666646321615,491.54583316379126,453.92800048828127,353.3322674560547,324.5457503509522,547.7934891088667,168.25,581.0,True,True,True,True,True,True,True,True,False,219.00283294500275,noise,48.731306234894326,False,False,Personal Products,Personal Care,99.1542288557214,True,True,,,,
ATHERENERG.NS,964.0999755859375,927.004160563151,908.673607720269,866.9269970703125,744.6629988606771,689.6142489624024,932.844812225588,301.0,1003.9000244140625,True,True,True,True,True,True,True,True,False,201.84721164972737,ppv,151.7830067795959,False,False,Automobiles,2/3 Wheelers,99.05472636815921,True,True,,,,
UCL.NS,155.75,150.65833282470703,126.67083337571886,112.90899993896484,72.79566670735677,65.90100021362305,151.38212382580753,38.0,155.75,True,True,True,True,True,True,True,True,False,199.51923076923075,dry,0.0,False,False,Chemicals & Petrochemicals,Dyes And Pigments,99.00497512437812,True,True,,,,
MIRCELECTR.NS,42.189998626708984,41.28833325703939,36.507777796851265,33.50119995117188,29.91886661529541,29.0610999584198,41.14009485517489,13.100000381469727,49.22999954223633,True,True,True,True,True,True,True,True,False,185.06755461476874,noise,33.22525042058971,False,False,Consumer Durables,Consumer Electronics,98.75621890547264,True,True,,,,
TDPOWERSYS.NS,1318.5999755859375,1283.5750020345051,1144.7805514865452,1062.1649963378907,855.3578474934895,779.9021768188477,1294.4060379365405,451.94684966011926,1379.5999755859375,True,True,True,True,True,True,True,True,False,178.1033925898712,red,106.59783599872856,False,False,Electrical Equipment,Heavy Electrical Equipment,98.65671641791045,True,True,,,,
ROSSTECH.NS,1056.75,947.4500020345052,942.9861178927952,875.4020031738281,742.5040014648438,730.067646484375,983.4294237288449,353.90277099609375,1099.4000244140625,True,True,True,True,True,True,True,True,True,173.91560848866982,red,101.03263955418076,False,False,Aerospace & Defense,Aerospace & Defense,98.60696517412936,True,True,,,,
SBC.NS,39.31999969482422,36.451667149861656,34.45833370420668,33.51120029449463,29.959333356221517,27.635300006866455,37.56092416627082,14.210000038146973,40.45000076293945,True,True,True,True,True,True,True,True,False,168.39590934248028,red,125.65529961613879,False,False,Textiles & Apparels,Garments & Apparels,98.50746268656717,True,True,,,,
