symbol,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met,total_market_cap_cr,traded_value_cr,traded_volume,traded_val_pct_mc
SWANDEF.NS,2060.199951171875,1926.616678873698,1878.183332655165,1901.1500048828125,1582.377998046875,1311.722248840332,1943.666877267914,154.74000549316406,2489.0,True,True,True,True,True,True,True,True,False,1231.3945185706282,ppv,91.13984140747236,False,False,Industrial Manufacturing,Ship Building & Allied Services,100.0,True,True,11249.22,5.24,24545,0.0466
STLTECH.NS,536.1500244140625,453.2249984741211,351.4336098564996,304.81439910888673,182.4745994567871,167.10854942321777,470.3468370251464,69.76000213623047,536.1500244140625,True,True,True,True,True,True,True,True,False,651.9635364178914,dry,9.92128340670896,False,False,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,99.95102840352595,True,True,27481.4,385.89,6854701,1.4042
CUPID.NS,129.05999755859375,123.15999857584636,116.76499960157606,107.40899978637695,86.82857332865397,75.18151998519897,125.4441613766415,17.68000030517578,133.9199981689453,True,True,True,True,True,True,True,True,False,518.3403562790581,noise,65.86340323050344,False,False,Personal Products,Personal Care,99.9020568070519,True,True,17358.22,245.01,18979490,1.4115
MTARTECH.NS,7879.5,7642.5,6260.1944580078125,5519.55201171875,3711.5673307291668,3210.19549621582,7659.540081904865,1390.5,8449.5,True,True,True,True,True,True,True,True,False,377.7191635363978,red,130.05529307847084,False,False,Aerospace & Defense,Aerospace & Defense,99.80411361410381,True,True,21745.49,758.66,1073146,3.4888
VMARCIND.NS,1386.0999755859375,1147.6125081380208,995.3444485134548,898.0110021972656,739.8436682128906,671.3395013427735,1176.8226150392798,271.3500061035156,1397.300048828125,True,True,True,True,True,True,True,True,False,335.19622467376377,ppv,285.4828912735372,False,False,Industrial Products,Cables - Electricals,99.70617042115573,True,True,441.28,0.81,44803,0.1835
BHAGYANGR.NS,293.20001220703125,295.3916651407878,260.315555996365,228.53739990234374,176.09580006917318,155.33925006866454,287.51357859584243,70.20999908447266,351.8999938964844,True,True,True,True,True,True,True,True,False,263.23093133431604,noise,46.937618128902244,False,False,Non - Ferrous Metals,Copper,99.60822722820764,True,True,984.97,10.21,331497,1.0361
PRIZOR.NS,658.75,653.1333312988281,600.8624996609158,542.2889990234376,385.33333302815754,363.77449974060056,649.3693163102297,177.0,739.0,True,True,True,True,True,True,True,True,False,262.2490942480451,noise,49.359658484525085,False,False,Industrial Manufacturing,Industrial Products,99.55925563173359,True,True,194.79,0.55,29927,0.2799
HOACFOODS.NS,587.0,515.3125025431315,464.3833355373806,436.52600158691405,365.211000773112,329.73750045776364,537.8421142766256,149.64999389648438,600.0,True,True,True,True,True,True,True,True,False,260.1226993865031,green,137.28323699421964,False,False,Food Products,Other Food Products,99.51028403525955,True,True,56.3,0.07,4881,0.127
VENUSREM.NS,1280.050048828125,1081.8833465576172,1015.7583380805122,977.2060034179688,788.3586673990885,707.2017503356933,1137.8678805448712,351.1000061035156,1280.050048828125,True,True,True,True,True,True,True,True,False,259.9690739193915,noise,70.55871991392553,False,False,Pharmaceuticals & Biotechnology,Pharmaceuticals,99.46131243878551,True,True,1798.77,8.02,59685,0.446
BLISSGVS.NS,425.29998779296875,318.59582773844403,283.4724994235569,264.94559875488284,205.2821309407552,193.36270347595215,342.7720848080049,117.7448072129227,438.0,True,True,True,True,True,True,True,True,False,240.4338322278353,ppv,294.3134901337053,False,False,Pharmaceuticals & Biotechnology,Pharmaceuticals,99.36336924583742,True,True,4257.48,96.54,2398813,2.2675
GVPIL.NS,865.1500244140625,741.6708323160807,624.6180504692925,567.3339965820312,424.2206654866537,404.2309992980957,771.517053267081,253.1999969482422,867.4500122070312,True,True,True,True,True,True,True,True,False,235.51154640551525,green,247.51454205545497,False,False,Electrical Equipment,Heavy Electrical Equipment,99.31439764936337,True,True,5525.43,17.2,209236,0.3112
SALSTEEL.NS,59.599998474121094,58.7608331044515,55.67222181955973,50.794999771118164,44.35133333841959,39.18640001296997,57.920806679438456,14.369999885559082,63.4900016784668,True,True,True,True,True,True,True,True,False,229.82844206241074,green,112.15922999242669,False,False,Ferrous Metals,Sponge Iron,99.21645445641528,True,True,856.58,0.97,163463,0.1129
MAHASTEEL.NS,946.3499755859375,849.9833323160807,868.7777794731987,890.497001953125,811.3056677246094,708.6422512817383,876.0374101734319,274.6000061035156,1050.0,True,True,True,True,True,True,True,True,False,229.1652088994565,ppv,157.45283557964683,False,False,Industrial Products,Iron & Steel Products,99.16748285994123,True,True,1563.9,0.67,7046,0.0429
BAJAJCON.NS,552.7999877929688,546.9249979654948,496.30416615804035,458.5340002441406,355.27933410644533,326.22330032348634,549.8864080409064,168.25,581.0,True,True,True,True,True,True,True,True,False,205.46498539213582,noise,49.45925345203643,False,False,Personal Products,Personal Care,99.06953966699315,True,True,7302.22,74.55,1333458,1.0209
ATHERENERG.NS,964.0999755859375,927.2999928792318,913.8069407145182,871.7729968261718,746.2183321126303,692.4644989013672,937.2482339890659,301.0,1003.9000244140625,True,True,True,True,True,True,True,True,False,199.68913242237844,ppv,152.91400839785229,False,False,Automobiles,2/3 Wheelers,99.0205680705191,True,True,35900.78,405.75,4328460,1.1302
UCL.NS,155.75,151.97083282470703,128.45972230699329,114.78399993896484,73.53966669718424,66.44525020599366,152.17628313020614,38.0,155.75,True,True,True,True,True,True,True,True,False,199.51923076923075,dry,0.0,False,False,Chemicals & Petrochemicals,Dyes And Pigments,98.97159647404506,True,True,67.03,0.17,28524,0.2538
MIRCELECTR.NS,42.189998626708984,41.28833325703939,36.507777796851265,33.50119995117188,29.91886661529541,29.0610999584198,41.14009485517489,13.100000381469727,49.22999954223633,True,True,True,True,True,True,True,True,False,185.06755461476874,noise,33.24613565121802,False,False,Consumer Durables,Consumer Electronics,98.77571008814887,True,True,1502.32,10.01,2462330,0.6666
TDPOWERSYS.NS,1318.5999755859375,1296.5416666666667,1157.1944410536025,1072.897996826172,859.9337650553385,784.0008009338379,1300.723947587283,451.94684966011926,1379.5999755859375,True,True,True,True,True,True,True,True,False,176.8511974640957,red,107.57444808689065,False,False,Electrical Equipment,Heavy Electrical Equipment,98.67776689520078,True,True,19227.03,165.48,1344573,0.8606
ROSSTECH.NS,1056.75,947.4500020345052,942.9861178927952,875.4020031738281,742.5040014648438,730.067646484375,983.4294237288449,353.90277099609375,1099.4000244140625,True,True,True,True,True,True,True,True,True,173.91560848866982,red,101.03331079410034,False,False,Aerospace & Defense,Aerospace & Defense,98.62879529872673,True,True,3777.22,13.33,133546,0.3529
SBC.NS,39.31999969482422,36.451667149861656,34.45833370420668,33.51120029449463,29.959333356221517,27.635300006866455,37.56092416627082,14.210000038146973,40.45000076293945,True,True,True,True,True,True,True,True,False,168.39590934248028,red,126.11472212762334,False,False,Textiles & Apparels,Garments & Apparels,98.5798237022527,True,True,1754.76,43.95,11925759,2.5044
